documento,campo,vacio_real,prediccion_sistema
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Nombre Asignatura,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Período Académico,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Código,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,NRC,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Nivel,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Docente,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Sesiones Semanales,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Proyecto Integrador,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_005650.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Modalidad,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Departamento,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Área de Conocimiento,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Nombre Asignatura,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Período Académico,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Código,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,NRC,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Nivel,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Docente,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Sesiones Semanales,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Proyecto Integrador,0,0
Silabo_NRC-22703_Desarrollo_Web_Avanzado_Omar_Quimbita_DAyAS_V_Software_202550-signed-signed_20260706_010105.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Modalidad,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Departamento,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Área de Conocimiento,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Nombre Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Período Académico,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Código,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,NRC,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Nivel,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Docente,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Sesiones Semanales,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Proyecto Integrador,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260709_134201.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Modalidad,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Departamento,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Área de Conocimiento,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Nombre Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Período Académico,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Código,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,NRC,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Nivel,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Docente,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Sesiones Semanales,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Proyecto Integrador,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Q_20260712_133505.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Modalidad,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Departamento,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Área de Conocimiento,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Nombre Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Período Académico,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Código,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,NRC,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Nivel,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Docente,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Sesiones Semanales,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Proyecto Integrador,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_004658.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Modalidad,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Departamento,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Área de Conocimiento,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Nombre Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Período Académico,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Código,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,NRC,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Nivel,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Docente,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Sesiones Semanales,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Proyecto Integrador,0,0
Silabo_NRC-22716_Desarrollo_software_seguro_Omar_Quimbita_DAyAS_VII_Software_202550-signed-signed_20260706_010132.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Modalidad,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Departamento,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Área de Conocimiento,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Nombre Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Período Académico,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Código,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,NRC,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Nivel,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Docente,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Sesiones Semanales,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Proyecto Integrador,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260709_134127.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Modalidad,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Departamento,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Área de Conocimiento,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Nombre Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Período Académico,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Código,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,NRC,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Nivel,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Docente,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Sesiones Semanales,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Proyecto Integrador,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_E_20260712_133115.pdf,Perfil sugerido del docente,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Modalidad,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Departamento,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Área de Conocimiento,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Nombre Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Período Académico,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Código,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,NRC,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Nivel,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Docente,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Sesiones Semanales,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Descripción de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Contribución de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Proyecto Integrador,0,0
Silabo_NRC-26429_Construccion_Evolucion_Software_Edgar_Montaluisa_DASYAS_VIII_Software_202550-signed-signed_20260706_010155.pdf,Perfil sugerido del docente,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Modalidad,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Departamento,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Área de Conocimiento,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Nombre Asignatura,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Período Académico,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Código,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,NRC,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Nivel,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Docente,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Sesiones Semanales,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,carga horaria: DOCENCIA,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,carga horaria: PRACTICAS DE APLICACIÓN Y EXPERIMENTACIÓN,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,carga horaria: APRENDIZAJE AUTÓNOMO,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Descripción de la Asignatura,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Contribución de la Asignatura,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Resultado de Aprendizaje de la Carrera,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Objetivo de la Asignatura,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Resultado de Aprendizaje de la Asignatura,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Proyecto Integrador,0,0
Silabo_NRC_21400_Ingenieria_Requisitos_ Software_A_20260712_133859.pdf,Perfil sugerido del docente,0,0
